WELL,X,Y,MD,GR,RT,CN,DEN,DEPOSITIONAL_ENVIRONMENT,LITH_NAME,LITH_CODE
Well-7,1.3109,2.0912,1122.683,77.60526999999998,7.65775,0.34544,2.2094,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1122.783,73.49593,8.28783,0.34408,2.20617,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1122.883,68.52081,8.90466,0.34167,2.205,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1122.983,63.4692,9.46402,0.33607,2.20446,Transitional,Siltstone clay,1500
Well-7,1.3109,2.0912,1123.083,59.22051,9.99392,0.3267,2.20363,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1123.183,56.37691,10.53166,0.31341,2.20295,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1123.283,54.88749,11.0447,0.29885,2.20296,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1123.383,54.31875,11.43216,0.28814,2.20447,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1123.483,54.42334,11.53295,0.2844,2.20696,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1123.583,54.94152,11.31893,0.28847,2.20932,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1123.683,55.75248000000001,10.96444,0.29942,2.20976,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1123.783,56.92916,10.54719,0.31545,2.20643,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1123.883,58.59235,10.10912,0.33411,2.19828,Transitional,Siltstone clay,1500
Well-7,1.3109,2.0912,1123.983,60.69835,9.63574,0.35184,2.1851,Transitional,Siltstone clay,1500
Well-7,1.3109,2.0912,1124.083,62.87611999999999,9.21572,0.36486,2.16824,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.183,64.52721,8.88092,0.37122,2.1493900000000004,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.283,65.36901999999999,8.698269999999999,0.37205,2.13068,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.383,65.48755,8.650210000000001,0.36935,2.11394,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.483,65.00845,8.656139999999999,0.36406,2.1,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.583,64.21378,8.69105,0.35876,2.08971,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.683,63.4721,8.80185,0.3561,2.08312,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.783,62.87496,8.88532,0.35788000000000003,2.07994,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.883,62.36409,8.8036,0.36521,2.0790900000000003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1124.983,61.78032,8.52463,0.37733,2.07872,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.083,60.89864,8.09477,0.3931,2.07672,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.183,59.82958000000001,7.63138,0.41044,2.07185,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.283,58.81396,7.194889999999999,0.42615,2.06362,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.383,58.05552,6.76008,0.43538,2.05138,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.483,57.84601,6.34363,0.43474,2.037,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.583,58.538,5.9748199999999985,0.42619,2.0219400000000003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.683,60.25986999999999,5.6105800000000015,0.41348,2.00972,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.783,62.70335,5.21347,0.4015,2.00549,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.883,65.48727,4.78258,0.39408,2.01248,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1125.983,68.26069,4.32993,0.39049,2.03318,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1126.083,70.79564,3.91999,0.38906,2.06811,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1126.183,73.00315,3.58143,0.38884,2.11202,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1126.283,74.92574,3.30166,0.38953,2.15405,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1126.383,77.06123000000002,3.08528,0.39032,2.18231,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1126.483,79.72858000000002,2.94867,0.39135,2.19088,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1126.583,82.87420999999998,2.87957,0.39275,2.18147,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1126.683,86.05255,2.85025,0.39358,2.16336,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1126.783,88.82043,2.83249,0.39213,2.14502,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1126.883,91.02743,2.8178400000000003,0.38775,2.13324,Transitional,Clay,100
Well-7,1.3109,2.0912,1126.983,92.4603,2.8229900000000003,0.38129,2.13184,Transitional,Clay,100
Well-7,1.3109,2.0912,1127.083,92.99219,2.86631,0.37435,2.13986,Transitional,Clay,100
Well-7,1.3109,2.0912,1127.183,92.69075,2.92616,0.36788,2.15356,Transitional,Clay,100
Well-7,1.3109,2.0912,1127.283,91.83627,2.9826,0.36287,2.17048,Transitional,Clay,100
Well-7,1.3109,2.0912,1127.383,90.55513,3.06104,0.35953,2.18771,Transitional,Clay,100
Well-7,1.3109,2.0912,1127.483,88.81441,3.19027,0.3565,2.20343,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1127.583,86.91147,3.3575,0.35253,2.2165,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1127.683,85.14811,3.51732,0.34777,2.22698,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1127.783,83.82682,3.64895,0.34296,2.23596,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1127.883,83.14945,3.77287,0.33883,2.2442900000000003,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1127.983,82.98321,3.86752,0.33568000000000003,2.25202,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.083,83.13656999999998,3.87868,0.33374000000000004,2.2597400000000003,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.183,83.44171,3.79606,0.33391,2.26701,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.283,83.72893,3.64063,0.33752,2.27371,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.383,84.03936999999998,3.4599900000000003,0.34567,2.27772,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.483,84.61745,3.28006,0.35828000000000004,2.27778,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.583,85.64554,3.10295,0.37499,2.27307,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.683,87.13144,2.94473,0.39456,2.26255,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.783,88.95908,2.81926,0.41583,2.2456,Transitional,Sandy marl,1300
Well-7,1.3109,2.0912,1128.883,90.78304,2.71964,0.43955,2.2233,Transitional,Clay,100
Well-7,1.3109,2.0912,1128.983,92.38943,2.63273,0.4679,2.1983200000000003,Transitional,Clay,100
Well-7,1.3109,2.0912,1129.083,93.96465,2.55792,0.50238,2.17232,Transitional,Clay,100
Well-7,1.3109,2.0912,1129.183,95.91811,2.49702,0.54143,2.14408,Transitional,Clay,100
Well-7,1.3109,2.0912,1129.283,98.4447,2.46288,0.57925,2.1131,Transitional,Coal,1000
Well-7,1.3109,2.0912,1129.383,101.4812,2.45915,0.60331,2.0819,Transitional,Coal,1000
Well-7,1.3109,2.0912,1129.483,104.7544,2.48302,0.60106,2.05471,Transitional,Coal,1000
Well-7,1.3109,2.0912,1129.583,107.8651,2.55067,0.5736100000000001,2.0356,Transitional,Coal,1000
Well-7,1.3109,2.0912,1129.683,110.1753,2.66679,0.53288,2.02923,Transitional,Coal,1000
Well-7,1.3109,2.0912,1129.783,110.9728,2.81019,0.49114,2.0381,Transitional,Clay,100
Well-7,1.3109,2.0912,1129.883,109.8916,2.96379,0.45624,2.06029,Transitional,Coal,1000
Well-7,1.3109,2.0912,1129.983,107.0776,3.13352,0.42957,2.09114,Transitional,Coal,1000
Well-7,1.3109,2.0912,1130.083,103.1832,3.3240300000000005,0.40879,2.1259900000000003,Transitional,Coal,1000
Well-7,1.3109,2.0912,1130.183,99.08015,3.53275,0.39225,2.16181,Transitional,Coal,1000
Well-7,1.3109,2.0912,1130.283,95.52307,3.75279,0.37881,2.19602,Transitional,Clay,100
Well-7,1.3109,2.0912,1130.383,93.11924,3.985,0.36652,2.224,Transitional,Clay,100
Well-7,1.3109,2.0912,1130.483,92.02064,4.23548,0.35553,2.24052,Transitional,Clay,100
Well-7,1.3109,2.0912,1130.583,91.82016,4.49899,0.34762,2.24614,Transitional,Clay,100
Well-7,1.3109,2.0912,1130.683,91.94551,4.729,0.34302,2.24404,Transitional,Clay,100
Well-7,1.3109,2.0912,1130.783,92.03043,4.9025300000000005,0.34139,2.23685,Transitional,Clay,100
Well-7,1.3109,2.0912,1130.883,91.85266,4.99368,0.34339000000000003,2.22756,Transitional,Clay,100
Well-7,1.3109,2.0912,1130.983,91.2207,5.0060699999999985,0.34939000000000003,2.21904,Transitional,Clay,100
Well-7,1.3109,2.0912,1131.083,90.22313,4.98075,0.35904,2.21201,Transitional,Clay,100
Well-7,1.3109,2.0912,1131.183,89.1282,4.89037,0.37045,2.20568,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1131.283,88.29075,4.72971,0.37976,2.19922,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1131.383,88.09576,4.56555,0.38387,2.1911400000000003,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1131.483,88.8428,4.4329,0.38227,2.18102,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1131.583,90.79747,4.32529,0.37628,2.17056,Transitional,Clay,100
Well-7,1.3109,2.0912,1131.683,94.00108,4.22149,0.37004,2.16108,Transitional,Clay,100
Well-7,1.3109,2.0912,1131.783,97.9141,4.12193,0.36867,2.1543,Transitional,Coal clay,1100
Well-7,1.3109,2.0912,1131.883,101.7649,3.996680000000001,0.37438,2.15216,Transitional,Coal,1000
Well-7,1.3109,2.0912,1131.983,105.0132,3.83823,0.38546,2.15546,Transitional,Clay,100
Well-7,1.3109,2.0912,1132.083,107.5285,3.67106,0.39808,2.16332,Transitional,Coal,1000
Well-7,1.3109,2.0912,1132.183,109.4557,3.49602,0.40903,2.17197,Transitional,Coal,1000
Well-7,1.3109,2.0912,1132.283,111.1183,3.34152,0.41702,2.1743,Transitional,Clay,100
Well-7,1.3109,2.0912,1132.383,112.8886,3.2255,0.42214,2.16078,Transitional,Clay,100
Well-7,1.3109,2.0912,1132.483,114.9972,3.16154,0.42563,2.1289,Transitional,Clay,100
Well-7,1.3109,2.0912,1132.583,117.3656,3.17441,0.4290600000000001,2.08528,Transitional,Clay,100
Well-7,1.3109,2.0912,1132.683,119.5388,3.25218,0.4316,2.0404400000000003,Transitional,Clay,100
Well-7,1.3109,2.0912,1132.783,120.957,3.35161,0.43,2.00524,Transitional,Clay,100
Well-7,1.3109,2.0912,1132.883,121.2275,3.45968,0.42227,1.98597,Transitional,Clay,100
Well-7,1.3109,2.0912,1132.983,120.0479,3.5883,0.40813,1.98317,Transitional,Coal,1000
Well-7,1.3109,2.0912,1133.083,117.3045,3.73965,0.38864,1.99421,Transitional,Coal,1000
Well-7,1.3109,2.0912,1133.183,113.1478,3.9156,0.36584,2.01559,Transitional,Coal,1000
Well-7,1.3109,2.0912,1133.283,107.7387,4.12188,0.34229,2.04375,Transitional,Coal,1000
Well-7,1.3109,2.0912,1133.383,101.2613,4.4065699999999985,0.32131,2.07419,Transitional,Coal,1000
Well-7,1.3109,2.0912,1133.483,94.16608,4.8551,0.3055,2.10108,Transitional,Coal,1000
Well-7,1.3109,2.0912,1133.583,87.15222,5.46875,0.29579,2.1171,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1133.683,80.94041,6.22234,0.29164,2.11879,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1133.783,75.95441,7.17422,0.29169,2.10994,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1133.883,72.25655,8.29601,0.29393,2.09638,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1133.983,69.71773,9.46482,0.29586,2.08318,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.083,68.11401,10.60962,0.29558,2.07391,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.183,67.22578,11.54926,0.29228000000000004,2.06934,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.283,66.86015,12.01822,0.28669,2.06777,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.383,66.92365,12.11958,0.28086,2.0664,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.483,67.35978,12.1361,0.27671,2.06332,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.583,68.00343000000001,12.11908,0.27529000000000003,2.0579400000000003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.683,68.6196,12.06444,0.27646,2.05093,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.783,68.97137,11.86874,0.27899,2.04378,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.883,69.0005,11.54079,0.28134000000000003,2.0379,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1134.983,68.74878000000001,11.13046,0.28248,2.0343,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.083,68.27424,10.55765,0.28247,2.0340000000000003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.183,67.73822,9.84479,0.28198,2.03826,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.283,67.28855,9.13245,0.28211,2.04793,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.383,67.13853,8.58447,0.28351,2.06287,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.483,67.53146,8.12807,0.28588,2.08157,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.583,68.50288,7.64359,0.28891999999999995,2.10163,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.683,69.95029,7.059010000000002,0.29261,2.1207,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.783,71.82181,6.49965,0.2968,2.13728,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.883,74.15262,6.07736,0.30157,2.15138,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1135.983,76.84607,5.74792,0.30751,2.1637,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1136.083,79.7146,5.42609,0.31464000000000003,2.17424,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1136.183,82.65305,5.10499,0.32244,2.18175,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1136.283,85.59291999999998,4.79691,0.33057,2.18362,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1136.383,88.61189,4.52697,0.33904,2.17726,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1136.483,91.80704,4.28362,0.34923000000000004,2.16236,Transitional,Clay,100
Well-7,1.3109,2.0912,1136.583,95.21887,4.04244,0.36348,2.142,Transitional,Clay,100
Well-7,1.3109,2.0912,1136.683,98.67313,3.80988,0.38252,2.12163,Transitional,Clay,100
Well-7,1.3109,2.0912,1136.783,101.6358,3.60109,0.40429,2.10706,Transitional,Coal,1000
Well-7,1.3109,2.0912,1136.883,103.5649,3.4419699999999995,0.42477,2.10196,Transitional,Coal,1000
Well-7,1.3109,2.0912,1136.983,104.1034,3.34924,0.4388,2.10684,Transitional,Coal,1000
Well-7,1.3109,2.0912,1137.083,103.2658,3.31981,0.4421,2.12003,Transitional,Coal,1000
Well-7,1.3109,2.0912,1137.183,101.3844,3.34654,0.4339,2.1385,Transitional,Coal,1000
Well-7,1.3109,2.0912,1137.283,98.75009,3.42707,0.41755,2.1585,Transitional,Coal,1000
Well-7,1.3109,2.0912,1137.383,95.67867,3.54217,0.3985,2.17665,Transitional,Coal,1000
Well-7,1.3109,2.0912,1137.483,92.42528,3.66722,0.38101,2.18996,Transitional,Clay,100
Well-7,1.3109,2.0912,1137.583,89.13821,3.80037,0.36635,2.19643,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1137.683,86.00675,3.94418,0.35382,2.19598,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1137.783,83.40218,4.12185,0.34262,2.19005,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1137.883,81.59733,4.36487,0.3328,2.1809,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1137.983,80.40590999999998,4.6928800000000015,0.32496,2.17147,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1138.083,79.54349,5.05649,0.31954,2.16442,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.183,78.77962,5.40251,0.31637,2.1612400000000003,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.283,77.88404,5.70669,0.31498000000000004,2.16186,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.383,76.75924,5.9333,0.31426,2.16512,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.483,75.44202,6.07016,0.31285,2.1699200000000003,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.583,74.22731999999998,6.15021,0.31023,2.17542,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.683,73.50995999999998,6.20722,0.30599,2.18073,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.783,73.5251,6.29409,0.30021,2.18467,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.883,74.27168,6.4798300000000015,0.29356,2.18613,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1138.983,75.45711999999997,6.791,0.28702,2.18406,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1139.083,76.57594,7.22282,0.28145,2.1774,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1139.183,77.05932,7.74091,0.27708,2.1655900000000003,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1139.283,76.50544000000002,8.27813,0.2736,2.1504,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1139.383,75.05139,8.77186,0.27062,2.13502,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1139.483,73.18864,9.22624,0.26773,2.12252,Transitional,Marly sandstone,1200
Well-7,1.3109,2.0912,1139.583,71.31498,9.7002,0.2642,2.1151,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1139.683,69.62916,10.25377,0.25965,2.11351,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1139.783,68.3143,10.86648,0.25504,2.11585,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1139.883,67.37904,11.51931,0.2514,2.11863,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1139.983,66.71861,12.16564,0.24918,2.11802,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.083,66.25964,12.65582,0.24822,2.11078,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.183,65.85194,12.86103,0.24821,2.09662,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.283,65.45335,12.79913,0.24951,2.0780000000000003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.383,65.08833,12.57697,0.25262,2.0584,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.483,64.68559,12.14189,0.25757,2.04202,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.583,64.23898,11.33115,0.26447,2.03138,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.683,63.76586999999999,10.26698,0.27334,2.02691,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.783,63.24125,9.18755,0.2839,2.02688,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.883,62.73539,8.14795,0.29559,2.02866,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1140.983,62.42177,7.13015,0.3079,2.02888,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1141.083,62.51119,6.1733400000000005,0.3204,2.02625,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1141.183,63.23368000000001,5.39849,0.33247,2.02094,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1141.283,64.92396,4.85119,0.34423000000000004,2.01585,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1141.383,67.78488,4.4572400000000005,0.35593,2.01615,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1141.483,71.76501,4.12431,0.36825,2.02455,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1141.583,76.60234,3.86313,0.38166,2.04021,Transitional,Marl,300
Well-7,1.3109,2.0912,1141.683,81.68284,3.678630000000001,0.39566,2.06051,Transitional,Marl,300
Well-7,1.3109,2.0912,1141.783,86.1649,3.51447,0.40946,2.08196,Transitional,Marl,300
Well-7,1.3109,2.0912,1141.883,89.56245,3.35956,0.42069,2.09923,Transitional,Marl,300
Well-7,1.3109,2.0912,1141.983,91.68169,3.24459,0.42767,2.1052,Transitional,Marl,300
Well-7,1.3109,2.0912,1142.083,92.63495,3.19158,0.43003,2.09335,Transitional,Marl,300
Well-7,1.3109,2.0912,1142.183,92.93655,3.20549,0.42797,2.06472,Transitional,Marl,300
Well-7,1.3109,2.0912,1142.283,93.04047,3.2791300000000003,0.42273,2.02715,Transitional,Clay,100
Well-7,1.3109,2.0912,1142.383,93.07743,3.39265,0.41568,1.99044,Transitional,Coal,1000
Well-7,1.3109,2.0912,1142.483,92.9229,3.54285,0.40826,1.9618,Transitional,Coal,1000
Well-7,1.3109,2.0912,1142.583,92.05779,3.73165,0.40063,1.94434,Transitional,Marl,300
Well-7,1.3109,2.0912,1142.683,89.84376999999998,3.95254,0.39202,1.94073,Transitional,Coal,1000
Well-7,1.3109,2.0912,1142.783,86.01210999999998,4.23117,0.38149,1.95184,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1142.883,80.83496,4.61377,0.36916,1.97624,Transitional,Clay sandstone,500
Well-7,1.3109,2.0912,1142.983,75.01217,5.12377,0.35627,2.01013,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.083,69.42178,5.75737,0.34397,2.04534,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.183,64.96722,6.51193,0.33404,2.07097,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.283,61.90194,7.37165,0.32807,2.0790900000000003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.383,59.85256999999999,8.234739999999999,0.32567,2.07045,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.483,58.21584,8.86619,0.32534,2.05003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.583,56.45369,9.15214,0.32486,2.0268200000000003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.683,54.59525,9.18458,0.32223,2.0083900000000003,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.783,52.91763,9.06054,0.31738,1.99761,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.883,51.92194,8.77501,0.31245,1.99593,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1143.983,52.14386,8.26741,0.31055,2.00298,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1144.083,53.76423000000001,7.611089999999999,0.3139,2.01957,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1144.183,56.8727,7.0381800000000005,0.32338,2.04273,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1144.283,61.11938000000001,6.65055,0.33792,2.06738,Transitional,Sandstone,600
Well-7,1.3109,2.0912,1144.383,66.09026,6.31562,0.35457,2.09119,Transitional,Marl,300
Well-7,1.3109,2.0912,1144.483,71.53496,5.89771,0.36989,2.11188,Transitional,Marl,300
Well-7,1.3109,2.0912,1144.583,76.71566999999997,5.42689,0.37932,2.1278200000000003,Transitional,Marl,300
Well-7,1.3109,2.0912,1144.683,80.82755,4.99645,0.38124,2.13991,Transitional,Marl,300
Well-7,1.3109,2.0912,1144.783,83.45421,4.65665,0.37714,2.1511,Transitional,Marl,300
Well-7,1.3109,2.0912,1144.883,84.56376999999998,4.40532,0.36974,2.16382,Transitional,Marl,300
Well-7,1.3109,2.0912,1144.983,84.27496,4.20861,0.36234,2.17709,Transitional,Marl,300
Well-7,1.3109,2.0912,1145.083,82.93068000000002,4.07615,0.3567,2.18695,Transitional,Marl,300
Well-7,1.3109,2.0912,1145.183,80.97035,4.05243,0.35261,2.19315,Transitional,Marl,300
